City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Tabou,CI,2021-10-02 15:40:33,4.423,-7.3528,79.7,80,84,9.44
293,Mount Gambier,AU,2021-10-02 15:36:21,-37.8333,140.7667,53.51,100,90,12.66
294,Narragansett,US,2021-10-02 15:40:33,41.4501,-71.4495,71.02,58,1,8.99
295,Port Lincoln,AU,2021-10-02 15:40:33,-34.7333,135.8667,57.81,92,100,17.31
296,Sola,VU,2021-10-02 15:37:49,-13.8833,167.55,77.25,84,85,7.49
297,Kaitangata,NZ,2021-10-02 15:40:34,-46.2817,169.8464,53.92,59,100,5.53
298,Biak,ID,2021-10-02 15:40:34,-0.9131,122.8766,75.38,88,78,2.64
299,Trojes,AL,2021-10-02 15:40:34,41.756,19.962,70.29,57,0,2.91
300,Nanyang,CN,2021-10-02 15:40:35,32.9947,112.5328,76.39,70,55,3.22
301,Neiafu,TO,2021-10-02 15:36:02,-18.65,-173.9833,75.88,83,75,8.05
302,Flin Flon,CA,2021-10-02 15:40:35,54.7682,-101.865,51.64,71,20,9.22
303,Mogadishu,SO,2021-10-02 15:40:35,2.0371,45.3438,78.33,86,73,17.16
304,Bosaso,SO,2021-10-02 15:40:36,11.2842,49.1816,88.05,64,19,5.39
305,Yumen,CN,2021-10-02 15:40:36,40.2833,97.2,49.78,32,47,16.17
306,Carauari,BR,2021-10-02 15:40:36,-4.8828,-66.8958,90.59,52,71,3.18
307,Klaksvik,FO,2021-10-02 15:40:37,62.2266,-6.589,50.92,84,100,27.25
308,Vostok,RU,2021-10-02 15:40:37,46.4856,135.8833,34.12,91,15,4.21
309,Lanigan,CA,2021-10-02 15:40:37,51.8501,-105.0344,48.49,40,0,1.88
310,Coahuayana,MX,2021-10-02 15:37:41,18.7333,-103.6833,83.68,66,30,0.2
311,Husavik,IS,2021-10-02 15:36:34,66.0449,-17.3389,40.91,98,100,24.61
312,Winslow,US,2021-10-02 15:40:38,35.0242,-110.6974,55.96,71,1,1.99
313,Camopi,GF,2021-10-02 15:40:38,3.1655,-52.3158,97.05,32,11,3.18
314,Pochutla,MX,2021-10-02 15:40:38,15.7432,-96.4661,87.82,65,13,3.8
315,Dagana,MR,2021-10-02 15:40:39,16.5165,-15.5068,105.78,20,78,11.72
316,Padang,ID,2021-10-02 15:40:39,-0.9492,100.3543,75.25,81,100,3.13
317,Tiznit,MA,2021-10-02 15:37:44,29.5833,-9.5,88.16,21,0,10.47
318,Nevsehir,TR,2021-10-02 15:40:39,38.9167,34.6667,61.81,42,0,4.61
319,Kuybysheve,UA,2021-10-02 15:40:40,47.358,36.6491,52.54,51,73,9.48
320,Tuy Hoa,VN,2021-10-02 15:40:40,13.0833,109.3,78.24,87,27,1.16
321,Taihe,CN,2021-10-02 15:40:40,30.8712,105.3845,78.75,76,99,6.62
322,Upington,ZA,2021-10-02 15:40:41,-28.4478,21.2561,70.18,18,0,11.5
323,Volax,GR,2021-10-02 15:40:41,41.3167,24.0,59.47,55,5,3.91
324,Aykino,RU,2021-10-02 15:40:41,62.2248,49.9922,42.94,95,100,2.68
325,Osakarovka,KZ,2021-10-02 15:40:41,50.565,72.5692,34.41,65,100,4.72
326,Kavaratti,IN,2021-10-02 15:40:42,10.5669,72.642,82.22,79,100,16.89
327,Severo-Kurilsk,RU,2021-10-02 15:40:42,50.6789,156.125,48.16,96,100,21.92
328,Souillac,MU,2021-10-02 15:40:42,-20.5167,57.5167,74.35,78,75,17.27
329,Nicoya,CR,2021-10-02 15:40:43,10.1483,-85.452,85.55,70,39,5.48
330,Te Anau,NZ,2021-10-02 15:40:43,-45.4167,167.7167,44.37,89,100,1.01
331,Hervey Bay,AU,2021-10-02 15:40:43,-25.2986,152.8535,70.03,92,81,6.29
332,Narsaq,GL,2021-10-02 15:40:43,60.9167,-46.05,41.22,41,7,4.7
333,Paso De Los Toros,UY,2021-10-02 15:40:44,-32.8167,-56.5167,68.34,53,1,13.91
334,Kushiro,JP,2021-10-02 15:40:44,42.975,144.3747,57.0,92,91,4.32
335,Mindelo,CV,2021-10-02 15:40:44,16.8901,-24.9804,85.55,58,20,16.11
336,Limbang,MY,2021-10-02 15:40:45,4.75,115.0,77.31,98,96,2.89
337,Mumford,GH,2021-10-02 15:40:45,5.2618,-0.759,80.58,78,65,10.42
338,Inirida,CO,2021-10-02 15:40:45,3.8653,-67.9239,84.09,71,100,1.72
339,Sabzevar,IR,2021-10-02 15:40:46,36.2126,57.6819,70.88,28,0,20.71
340,Shakiso,ET,2021-10-02 15:40:46,5.75,38.9167,60.94,95,100,0.47
341,Erzin,TR,2021-10-02 15:40:46,36.9559,36.2,86.52,47,0,3.62
342,Kemijarvi,FI,2021-10-02 15:40:46,66.7131,27.4306,45.91,86,100,10.04
343,Labuhan,ID,2021-10-02 15:40:47,-6.8844,112.2051,78.87,73,100,12.12
344,Muisne,EC,2021-10-02 15:40:47,0.6,-80.0333,84.31,81,95,9.44
345,Cabo San Lucas,MX,2021-10-02 15:38:25,22.8909,-109.9124,80.15,88,90,14.97
346,Marevo,RU,2021-10-02 15:40:47,57.3146,32.0804,46.71,79,8,5.3
347,Barghat,IN,2021-10-02 15:40:48,22.0333,79.7167,75.38,87,52,2.93
348,Samarai,PG,2021-10-02 15:40:48,-10.6167,150.6667,79.47,84,16,3.49
349,Sorong,ID,2021-10-02 15:40:48,-0.8833,131.25,78.98,82,95,5.7
350,Novobirilyussy,RU,2021-10-02 15:40:49,56.9514,90.6661,37.11,91,99,4.36
351,Churapcha,RU,2021-10-02 15:40:49,62.0025,132.4325,25.54,99,100,2.06
352,Veraval,IN,2021-10-02 15:40:49,20.9,70.3667,81.09,83,43,5.44
353,Graaff-Reinet,ZA,2021-10-02 15:40:50,-32.2522,24.5308,54.3,49,74,20.87
354,Chapais,CA,2021-10-02 15:40:50,49.7834,-74.8492,47.98,55,16,6.96
355,Cherskiy,RU,2021-10-02 15:40:50,68.75,161.3,23.18,96,99,7.61
356,Marystown,CA,2021-10-02 15:40:50,47.1666,-55.1483,63.86,100,1,5.01
357,Poum,NC,2021-10-02 15:40:51,-20.2333,164.0167,73.78,84,16,18.79
358,Tomatlan,MX,2021-10-02 15:37:22,19.9333,-105.25,83.75,67,58,1.81
359,Opuwo,NA,2021-10-02 15:40:51,-18.0607,13.84,83.46,6,10,19.95
360,Sao Felix Do Xingu,BR,2021-10-02 15:37:05,-6.6447,-51.995,90.07,51,99,1.19
361,Longyearbyen,SJ,2021-10-02 15:40:52,78.2186,15.6401,37.24,87,75,2.3
362,Shihezi,CN,2021-10-02 15:40:52,44.3,86.0333,45.03,74,100,7.18
363,Sumy,UA,2021-10-02 15:40:52,50.9216,34.8003,49.84,62,0,5.28
364,Sissach,CH,2021-10-02 15:40:53,47.4641,7.8089,73.15,66,80,1.99
365,Anadyr,RU,2021-10-02 15:40:53,64.75,177.4833,27.1,73,40,5.99
366,Acarau,BR,2021-10-02 15:40:53,-2.8856,-40.12,88.27,55,47,21.21
367,Barcelona,ES,2021-10-02 15:39:08,41.3888,2.159,81.14,75,40,1.01
368,Salalah,OM,2021-10-02 15:40:53,17.0151,54.0924,82.49,83,75,10.36
369,Plover,US,2021-10-02 15:40:54,44.4564,-89.544,70.18,85,90,5.01
370,Puerto Colombia,CO,2021-10-02 15:40:54,10.9878,-74.9547,85.5,67,41,3.83
371,Muzhi,RU,2021-10-02 15:40:55,65.3667,64.6667,31.91,83,89,6.13
372,Margate,GB,2021-10-02 15:40:55,51.3813,1.3862,58.71,95,100,30.2
373,Victoria Point,AU,2021-10-02 15:40:55,-27.5833,153.3,62.49,80,49,6.13
374,Two Hills,CA,2021-10-02 15:40:55,53.7169,-111.7518,48.69,46,100,16.11
375,Ustye,RU,2021-10-02 15:40:56,59.6304,39.736,43.97,81,94,1.79
376,Singapore,SG,2021-10-02 15:38:50,1.2897,103.8501,80.51,87,40,1.14
377,Stornoway,GB,2021-10-02 15:40:56,58.2093,-6.3865,53.92,66,40,14.97
378,Puerto Ayacucho,VE,2021-10-02 15:40:56,5.6639,-67.6236,86.92,66,67,3.42
379,Nhulunbuy,AU,2021-10-02 15:40:57,-12.2333,136.7667,77.61,83,75,6.91
380,Novikovo,RU,2021-10-02 15:40:57,51.1537,37.8879,49.75,66,8,5.7
381,Mushie,CD,2021-10-02 15:40:57,-3.0167,16.9,80.87,70,95,1.95
382,Constitucion,CL,2021-10-02 15:40:58,-35.3333,-72.4167,55.08,52,6,14.88
383,Najran,SA,2021-10-02 15:40:58,17.4924,44.1277,90.25,24,61,11.18
384,Port Hardy,CA,2021-10-02 15:40:58,50.6996,-127.4199,50.0,100,90,3.44
385,Aroysund,NO,2021-10-02 15:40:59,59.1806,10.455,58.32,76,20,5.75
386,Kungurtug,RU,2021-10-02 15:40:59,50.5994,97.5228,25.75,83,65,2.01
387,Pomarla,RO,2021-10-02 15:40:59,48.0667,26.3167,60.87,44,10,8.41
388,Silale,LT,2021-10-02 15:40:59,55.4906,22.1814,50.31,75,17,11.77
389,Namibe,AO,2021-10-02 15:41:00,-15.1961,12.1522,65.55,71,1,8.59
390,Katsuura,JP,2021-10-02 15:37:38,35.1333,140.3,70.2,82,1,6.29
391,Isetskoye,RU,2021-10-02 15:41:00,56.4858,65.3226,39.67,53,100,3.13
392,Roros,NO,2021-10-02 15:41:01,62.5747,11.3842,48.04,81,90,6.91
393,Mathathane,BW,2021-10-02 15:41:01,-22.2687,28.7495,83.14,36,77,13.98
394,Nyurba,RU,2021-10-02 15:41:01,63.2842,118.3319,28.63,85,66,1.12
395,Nikolskoye,RU,2021-10-02 15:41:02,59.7035,30.7861,53.49,83,78,5.26
396,Hukuntsi,BW,2021-10-02 15:41:02,-24.0,21.75,71.13,13,0,12.3
397,Callaway,US,2021-10-02 15:41:02,30.153,-85.5699,84.97,74,1,3.0
398,New Glasgow,CA,2021-10-02 15:41:03,45.5834,-62.6486,61.18,64,52,11.27
399,Kingsland,US,2021-10-02 15:41:03,30.8,-81.6898,86.95,70,8,1.99
400,Kuchaman,IN,2021-10-02 15:41:03,27.15,74.85,83.57,64,81,6.29
401,Bambanglipuro,ID,2021-10-02 15:41:04,-7.95,110.2833,76.53,79,82,5.23
402,Buala,SB,2021-10-02 15:41:04,-8.145,159.5921,79.65,81,97,2.91
403,Shimoda,JP,2021-10-02 15:37:38,34.6667,138.95,71.1,83,2,3.87
404,Kanniyakumari,IN,2021-10-02 15:41:05,8.0833,77.5667,79.92,85,46,10.83
405,Marsa Matruh,EG,2021-10-02 15:41:05,31.3525,27.2453,75.4,53,40,11.5
406,Lethem,GY,2021-10-02 15:41:05,3.3803,-59.7968,84.25,70,40,6.91
407,Vila Do Maio,CV,2021-10-02 15:41:06,15.1333,-23.2167,88.59,79,78,9.57
408,Portland,US,2021-10-02 15:36:47,45.5234,-122.6762,53.71,93,90,3.0
409,Rosarito,MX,2021-10-02 15:41:06,32.3333,-117.0333,82.63,32,100,1.83
410,Sur,OM,2021-10-02 15:41:06,22.5667,59.5289,83.66,70,100,4.81
411,Bohdan,UA,2021-10-02 15:41:07,48.0412,24.3522,51.13,77,6,0.2
412,Senanga,ZM,2021-10-02 15:41:07,-16.1167,23.2667,82.54,39,71,2.89
413,Kamenskiy,RU,2021-10-02 15:41:07,50.8855,45.488,53.73,57,99,1.77
414,Antibes,FR,2021-10-02 15:41:08,43.5624,7.1278,77.36,69,40,8.05
415,Banda Aceh,ID,2021-10-02 15:41:08,5.5577,95.3222,79.2,85,96,4.5
416,Jining,CN,2021-10-02 15:38:38,35.405,116.5814,72.46,80,69,9.66
417,Hovd,MN,2021-10-02 15:36:48,48.0056,91.6419,37.11,32,38,9.15
418,Oakdale,US,2021-10-02 15:41:09,44.963,-92.9649,69.13,91,90,5.75
419,Iraan,US,2021-10-02 15:41:09,30.914,-101.8979,74.14,61,28,2.82
420,Isangel,VU,2021-10-02 15:41:09,-19.55,169.2667,73.51,88,100,1.14
421,Kudahuvadhoo,MV,2021-10-02 15:41:09,2.6708,72.8944,82.92,74,24,13.91
422,Merauke,ID,2021-10-02 15:41:10,-8.4667,140.3333,77.68,85,63,7.54
423,Burnie,AU,2021-10-02 15:41:10,-41.0667,145.9167,55.92,94,23,4.25
424,Yerbogachen,RU,2021-10-02 15:41:10,61.2767,108.0108,27.21,88,44,1.79
425,Bathsheba,BB,2021-10-02 15:41:11,13.2167,-59.5167,90.21,62,40,25.32
426,Sampit,ID,2021-10-02 15:41:11,-2.5333,112.95,73.87,96,87,0.69
427,Aklavik,CA,2021-10-02 15:41:11,68.2191,-135.0107,36.43,100,90,9.22
428,Honiara,SB,2021-10-02 15:41:12,-9.4333,159.95,77.67,88,99,2.73
429,Toora-Khem,RU,2021-10-02 15:41:12,52.4675,96.11,33.15,67,100,3.24
430,Vaitape,PF,2021-10-02 15:41:12,-16.5167,-151.75,79.21,69,29,19.01
431,Hualmay,PE,2021-10-02 15:41:13,-11.0964,-77.6139,67.19,70,57,8.16
432,Wicklow,IE,2021-10-02 15:41:13,53.0,-6.4167,50.95,72,100,9.82
433,Pangnirtung,CA,2021-10-02 15:41:13,66.1451,-65.7125,33.8,80,20,2.3
434,Den Helder,NL,2021-10-02 15:41:14,52.9599,4.7593,58.98,89,90,15.99
435,Tuburan,PH,2021-10-02 15:41:14,6.6439,122.2736,78.89,79,67,5.57
436,Zhigansk,RU,2021-10-02 15:41:14,66.7697,123.3711,27.05,84,13,10.96
437,Monrovia,LR,2021-10-02 15:41:14,6.3005,-10.7969,82.17,82,100,6.93
438,Fontem,CM,2021-10-02 15:41:15,5.4685,9.8818,76.33,77,74,1.48
439,Labrea,BR,2021-10-02 15:41:15,-7.2586,-64.7981,96.89,38,95,3.91
440,Cradock,ZA,2021-10-02 15:41:15,-32.1642,25.6192,52.34,61,62,22.12
441,Dicabisagan,PH,2021-10-02 15:41:16,17.0818,122.4157,77.74,90,100,4.29
442,Haines Junction,CA,2021-10-02 15:41:16,60.7522,-137.5108,35.55,93,100,3.44
443,Pisco,PE,2021-10-02 15:41:16,-13.7,-76.2167,66.25,77,20,12.66
444,Roebourne,AU,2021-10-02 15:41:17,-20.7833,117.1333,73.8,25,2,11.54
445,Imbituba,BR,2021-10-02 15:41:17,-28.24,-48.6703,69.69,85,100,1.95
446,Rostovka,RU,2021-10-02 15:41:17,55.3842,71.8891,34.21,73,100,7.81
447,Dunedin,NZ,2021-10-02 15:41:18,-45.8742,170.5036,48.92,82,99,6.53
448,Road Town,VG,2021-10-02 15:41:18,18.4167,-64.6167,85.19,79,40,10.36
449,Codrington,AU,2021-10-02 15:41:18,-38.2667,141.9667,46.6,97,19,6.73
450,Natal,BR,2021-10-02 15:41:19,-5.795,-35.2094,88.45,66,40,19.57
451,Luanda,AO,2021-10-02 15:38:39,-8.8368,13.2343,77.0,73,20,11.5
452,Oktyabrskoye,RU,2021-10-02 15:41:19,43.0645,44.7417,50.14,81,90,4.47
453,Port-Gentil,GA,2021-10-02 15:41:19,-0.7193,8.7815,82.36,78,75,16.11
454,Hibbing,US,2021-10-02 15:41:20,47.4272,-92.9377,64.0,94,90,0.0
455,Peniche,PT,2021-10-02 15:41:20,39.3558,-9.3811,76.75,86,85,11.74
456,Igarka,RU,2021-10-02 15:41:20,67.4667,86.5833,27.91,94,100,8.37
457,Xixiang,CN,2021-10-02 15:41:21,35.1628,112.865,75.63,82,100,5.57
458,Olafsvik,IS,2021-10-02 15:41:21,64.8945,-23.7142,42.31,73,98,20.18
459,Havre-Saint-Pierre,CA,2021-10-02 15:41:21,50.2334,-63.5986,46.99,87,90,5.75
460,Iracoubo,GF,2021-10-02 15:41:21,5.4802,-53.2011,83.25,76,86,9.26
461,Alice Springs,AU,2021-10-02 15:41:22,-23.7,133.8833,76.55,16,0,5.75
462,Subang,ID,2021-10-02 15:41:22,-7.1277,108.5283,71.8,88,97,3.91
463,Karaton,ID,2021-10-02 15:41:22,-6.3424,106.1045,80.96,88,88,2.13
464,Provideniya,RU,2021-10-02 15:41:23,64.3833,-173.3,21.56,79,4,6.58
465,Phan Thiet,VN,2021-10-02 15:39:54,10.9333,108.1,76.21,92,93,4.65
466,Gorontalo,ID,2021-10-02 15:37:33,0.5412,123.0595,75.9,96,100,2.71
467,Dzilam Gonzalez,MX,2021-10-02 15:41:23,21.2833,-88.9333,87.84,56,95,5.95
468,Pauini,BR,2021-10-02 15:41:24,-7.7136,-66.9764,96.82,38,17,4.27
469,Jutai,BR,2021-10-02 15:41:24,-5.1833,-68.9,95.92,40,13,3.4
470,Kapit,MY,2021-10-02 15:41:24,2.0167,112.9333,73.09,99,86,0.83
471,Comodoro Rivadavia,AR,2021-10-02 15:41:24,-45.8667,-67.5,49.86,40,20,16.11
472,Viransehir,TR,2021-10-02 15:41:25,37.2353,39.7631,82.38,22,4,5.59
473,Ibicarai,BR,2021-10-02 15:41:25,-14.865,-39.5875,82.38,29,3,7.87
474,Beloha,MG,2021-10-02 15:41:25,-25.1667,45.05,75.47,56,31,6.69
475,Ketchikan,US,2021-10-02 15:41:26,55.3422,-131.6461,46.87,87,75,6.91
476,Pundaguitan,PH,2021-10-02 15:41:26,6.3711,126.1689,83.07,71,77,4.7
477,Thinadhoo,MV,2021-10-02 15:41:26,0.5333,72.9333,83.48,69,36,12.12
478,Moen,NO,2021-10-02 15:41:27,69.1304,18.6123,59.72,58,75,9.22
479,Saint-Pierre,RE,2021-10-02 15:41:27,-21.3393,55.4781,73.29,73,0,5.75
480,Betanzos,ES,2021-10-02 15:41:27,43.2804,-8.2147,69.89,84,75,4.0
481,Chittaurgarh,IN,2021-10-02 15:41:28,24.8833,74.6333,79.07,78,89,5.17
482,Bell Ville,AR,2021-10-02 15:41:28,-32.6259,-62.6887,74.8,38,94,11.7
483,Uyuni,BO,2021-10-02 15:41:28,-20.4597,-66.825,58.68,6,0,22.01
484,Lima,PE,2021-10-02 15:39:38,-12.0432,-77.0282,61.14,82,90,5.75
485,Tyukhtet,RU,2021-10-02 15:41:29,56.5389,89.3011,36.66,96,100,5.14
486,Piura,PE,2021-10-02 15:41:29,-5.2,-80.6333,79.5,47,15,9.24
487,Okhotsk,RU,2021-10-02 15:41:29,59.3833,143.3,38.73,74,98,9.28
488,Tessalit,ML,2021-10-02 15:41:30,20.1986,1.0114,99.43,9,92,8.95
489,Saldanha,ZA,2021-10-02 15:41:30,-33.0117,17.9442,60.85,60,7,21.34
490,Lubbock,US,2021-10-02 15:41:30,33.6001,-101.8338,66.38,76,1,3.0
491,Vallenar,CL,2021-10-02 15:41:30,-28.5708,-70.7581,76.24,23,1,7.0
492,Paris,FR,2021-10-02 15:40:19,48.8534,2.3488,61.84,88,75,16.11
493,Visegrad,BA,2021-10-02 15:41:31,43.7847,19.2992,64.0,58,2,3.42
494,Concepcion Del Uruguay,AR,2021-10-02 15:41:31,-32.4825,-58.2372,73.98,52,4,8.99
495,Santa Maria,BR,2021-10-02 15:39:31,-29.6842,-53.8069,70.9,68,20,10.36
496,Tura,IN,2021-10-02 15:41:32,25.5198,90.2201,75.15,87,21,2.73
497,Bonavista,CA,2021-10-02 15:41:32,48.6499,-53.1147,62.11,76,36,7.92
498,Astana,KZ,2021-10-02 15:41:32,51.1801,71.446,37.35,65,75,6.71
499,Lavumisa,SZ,2021-10-02 15:41:32,-27.31,31.892,69.12,93,94,3.85
500,Novonukutskiy,RU,2021-10-02 15:41:33,53.7002,102.7117,35.2,84,100,3.89
501,Tipuani,BO,2021-10-02 15:41:33,-15.5648,-68.0185,97.25,32,7,2.48
502,Ulladulla,AU,2021-10-02 15:40:21,-35.35,150.4667,54.5,94,15,3.4
503,Ous,RU,2021-10-02 15:41:33,60.9058,61.5186,33.01,82,97,4.61
504,Moerai,PF,2021-10-02 15:41:34,-22.4333,-151.3333,75.78,77,82,10.92
505,Bilma,NE,2021-10-02 15:41:34,18.6853,12.9164,96.66,11,0,2.26
506,Hatta,IN,2021-10-02 15:36:48,24.1167,79.6,81.81,72,100,3.53
507,Makaryev,RU,2021-10-02 15:41:34,57.8797,43.8069,47.05,64,100,2.39
508,Bandarbeyla,SO,2021-10-02 15:41:35,9.4942,50.8122,80.58,76,39,22.97
509,Nagaur,IN,2021-10-02 15:41:35,27.2,73.7333,87.76,53,75,7.85
510,Swellendam,ZA,2021-10-02 15:40:10,-34.0226,20.4417,53.98,71,97,5.99
511,Palu,ID,2021-10-02 15:41:35,-0.8917,119.8707,75.33,97,91,2.19
512,Guamal,CO,2021-10-02 15:41:36,9.1433,-74.2238,88.25,62,86,2.62
513,Rabo De Peixe,PT,2021-10-02 15:41:36,37.8,-25.5833,72.91,88,40,14.97
514,Herat,AF,2021-10-02 15:39:48,34.5,62.0,57.42,32,0,21.63
515,Arnstadt,DE,2021-10-02 15:41:36,50.8333,10.95,68.09,55,20,11.5
516,Lagunas,PE,2021-10-02 15:41:37,-5.2269,-75.6753,93.94,41,18,4.03
517,Kedrovyy,RU,2021-10-02 15:41:37,56.1667,91.8167,28.81,96,98,4.03
518,Oriximina,BR,2021-10-02 15:41:37,-1.7656,-55.8661,87.15,63,81,3.87
519,San Rafael,AR,2021-10-02 15:39:55,-34.6177,-68.3301,63.23,21,0,9.71
520,Liepaja,LV,2021-10-02 15:41:38,56.5419,21.0367,57.18,67,75,5.75
521,Wembley,AU,2021-10-02 15:41:38,-31.9333,115.8,62.1,79,20,10.36
522,Alta Floresta,BR,2021-10-02 15:41:38,-9.8756,-56.0861,89.42,62,40,9.22
523,Chara,RU,2021-10-02 15:41:39,56.9064,118.2631,29.46,70,10,0.18
524,Molchanovo,RU,2021-10-02 15:41:39,57.5817,83.7692,31.55,94,100,4.81
525,Port Moresby,PG,2021-10-02 15:41:39,-9.4431,147.1797,78.22,94,75,3.44
526,San Carlos,VE,2021-10-02 15:41:39,9.6612,-68.5827,88.2,58,36,5.12
527,Svetlogorsk,BY,2021-10-02 15:41:40,52.6333,29.7333,49.91,68,100,7.52
528,Beaucaire,FR,2021-10-02 15:41:40,43.8081,4.6442,75.65,69,75,13.8
529,Broken Hill,AU,2021-10-02 15:41:40,-31.95,141.4333,64.11,45,40,12.66
530,Hit,IQ,2021-10-02 15:41:41,33.6416,42.8251,90.99,15,55,9.44
531,Jinchang,CN,2021-10-02 15:41:41,38.4953,102.1739,60.75,33,23,6.46
532,Kiunga,PG,2021-10-02 15:41:41,-6.1219,141.2906,73.38,100,94,0.63
533,Poroszlo,HU,2021-10-02 15:41:42,47.65,20.6667,66.15,56,56,5.5
534,Evensk,RU,2021-10-02 15:41:42,61.95,159.2333,34.74,89,72,4.5
535,Ibra,OM,2021-10-02 15:41:42,22.6906,58.5334,78.62,57,100,10.07
536,Lubao,PH,2021-10-02 15:41:43,14.9167,120.55,84.22,91,100,3.42
537,Shelekhov,RU,2021-10-02 15:41:43,52.2139,104.1,37.78,97,100,8.3
538,Half Moon Bay,US,2021-10-02 15:41:43,37.4636,-122.4286,77.47,77,1,3.44
539,Halvad,IN,2021-10-02 15:41:44,23.0167,71.1833,85.89,63,19,3.6
540,Mehamn,NO,2021-10-02 15:41:44,71.0357,27.8492,50.02,84,95,18.61
541,Saint-Joseph,RE,2021-10-02 15:41:44,-21.3667,55.6167,72.21,79,33,10.29
542,Isla Mujeres,MX,2021-10-02 15:41:44,21.2311,-86.731,84.16,68,17,12.59
543,Emilio Carranza,MX,2021-10-02 15:41:45,19.9711,-96.6114,82.44,72,100,4.16
544,Quatre Cocos,MU,2021-10-02 15:41:45,-20.2078,57.7625,74.08,78,15,14.16
545,Belyy Yar,RU,2021-10-02 15:41:45,53.6039,91.3903,37.29,81,0,11.18
546,Firovo,RU,2021-10-02 15:41:46,57.4814,33.7021,44.89,81,77,4.72
547,Umm Lajj,SA,2021-10-02 15:41:46,25.0213,37.2685,82.69,70,4,11.27
548,Casablanca,MA,2021-10-02 15:41:46,33.5928,-7.6192,80.82,65,0,13.0
549,Khabary,RU,2021-10-02 15:41:47,53.6259,79.5345,33.39,87,94,10.45
550,Lasa,IT,2021-10-02 15:41:47,46.6166,10.7002,66.11,77,85,5.28
551,Desaguadero,PE,2021-10-02 15:41:47,-16.5656,-69.0417,56.55,45,11,7.29
552,Ust-Kuyga,RU,2021-10-02 15:41:48,70.0167,135.6,13.68,98,78,1.5
553,Juneau,US,2021-10-02 15:41:48,58.3019,-134.4197,48.22,94,75,18.41
554,Syracuse,IT,2021-10-02 15:41:48,37.0881,15.2792,71.62,66,86,9.57
555,Vardo,NO,2021-10-02 15:41:48,70.3705,31.1107,48.51,83,98,25.57
556,Tavda,RU,2021-10-02 15:41:49,58.0425,65.2726,35.96,72,100,4.43
557,Auki,SB,2021-10-02 15:41:49,-8.7676,160.7034,77.23,86,81,2.57
558,Arkhangelsk,RU,2021-10-02 15:41:33,64.5401,40.5433,46.51,76,75,2.24
559,Labuan,MY,2021-10-02 15:41:49,5.2767,115.2417,77.36,88,40,2.3
560,Erie,US,2021-10-02 15:37:08,42.7667,-78.6664,70.84,54,99,5.99
561,Barmer,IN,2021-10-02 15:41:50,25.75,71.3833,88.2,49,29,14.32
562,Talnakh,RU,2021-10-02 15:41:50,69.4865,88.3972,18.45,92,86,2.82
563,Ornskoldsvik,SE,2021-10-02 15:41:51,63.2909,18.7153,51.62,93,90,17.27
564,Ode,NG,2021-10-02 15:41:51,7.7899,5.7117,85.06,64,19,2.55
565,Nemuro,JP,2021-10-02 15:41:51,43.3236,145.575,58.26,85,72,14.09
566,Rio Gallegos,AR,2021-10-02 15:41:52,-51.6226,-69.2181,50.05,32,0,20.71
567,Assiniboia,CA,2021-10-02 15:41:52,49.6334,-105.9845,55.31,53,0,4.61
568,Panaba,MX,2021-10-02 15:41:52,21.2833,-88.2667,89.1,54,66,10.22
569,Kyshtovka,RU,2021-10-02 15:41:53,56.555,76.6271,33.6,92,100,7.54
570,Cabra,ES,2021-10-02 15:41:53,37.4725,-4.4421,85.44,34,31,1.99
571,Ekibastuz,KZ,2021-10-02 15:41:53,51.6667,75.3667,38.43,66,100,6.85
572,Baruun-Urt,MN,2021-10-02 15:41:53,46.6806,113.2792,40.48,73,2,21.68
573,Vondrozo,MG,2021-10-02 15:41:54,-22.8167,47.2833,65.55,85,0,5.97
574,Deputatskiy,RU,2021-10-02 15:41:54,69.3,139.9,12.79,90,80,5.91
575,Bairiki,KI,2021-10-02 15:41:54,1.3292,172.9752,80.6,74,20,10.36
576,Fort Nelson,CA,2021-10-02 15:41:55,58.8053,-122.7002,45.99,57,75,10.36
577,Boundiali,CI,2021-10-02 15:41:55,9.5217,-6.4869,78.01,77,100,3.15
578,Melfi,IT,2021-10-02 15:41:55,40.9965,15.6514,70.99,58,100,6.26
579,Surab,PK,2021-10-02 15:41:56,28.4914,66.2585,74.59,18,79,8.63
580,Muswellbrook,AU,2021-10-02 15:41:56,-32.2667,150.9,51.03,96,5,5.32
581,Yaan,NG,2021-10-02 15:41:56,7.3833,8.5667,82.45,76,83,3.4
582,Berlevag,NO,2021-10-02 15:41:57,70.8578,29.0864,49.08,86,93,27.56
583,Ayan,RU,2021-10-02 15:41:57,56.45,138.1667,41.65,72,26,7.25
584,Rongcheng,CN,2021-10-02 15:41:57,30.634,117.8517,75.97,78,0,3.8
585,Adrar,MR,2021-10-02 15:41:57,20.5022,-10.0711,103.41,6,7,10.94
586,Tecoanapa,MX,2021-10-02 15:41:58,16.5167,-98.75,84.92,68,41,3.44
587,Gazanjyk,TM,2021-10-02 15:41:58,39.2446,55.5154,64.99,24,0,15.14
588,Lukulu,ZM,2021-10-02 15:41:58,-14.3707,23.242,74.86,58,81,4.25
589,Kalmeshwar,IN,2021-10-02 15:41:59,21.2333,78.9,76.62,82,94,2.73
590,Tucuman,AR,2021-10-02 15:39:22,-26.8241,-65.2226,82.94,34,0,4.0
